review_date,category,weekly_sentiment,rolling_avg,delta,alert
2023-06-26,Kitchen_Dining,0.538,0.622,-0.175,Normal
2023-07-03,Kitchen_Dining,0.778,0.658,0.036,Normal
2023-07-10,Kitchen_Dining,0.588,0.683,0.025,Normal
2023-07-17,Kitchen_Dining,0.727,0.658,-0.025,Normal
2023-07-24,Kitchen_Dining,0.818,0.773,0.115,Normal
2023-07-31,Kitchen_Dining,0.733,0.776,0.003,Normal
2023-08-07,Kitchen_Dining,0.455,0.594,-0.182,Normal
2023-08-14,Kitchen_Dining,1.0,0.727,0.133,Normal
2023-08-21,Kitchen_Dining,0.882,0.941,0.214,POSITIVE SPIKE
2023-08-28,Kitchen_Dining,0.643,0.763,-0.179,Normal
2023-09-04,Kitchen_Dining,0.833,0.738,-0.025,Normal
2023-09-11,Kitchen_Dining,0.75,0.792,0.054,Normal
2023-09-18,Kitchen_Dining,0.778,0.764,-0.028,Normal
2023-09-25,Kitchen_Dining,0.692,0.735,-0.029,Normal
2023-10-02,Kitchen_Dining,0.833,0.763,0.028,Normal
2023-10-09,Kitchen_Dining,0.867,0.85,0.087,Normal
2023-10-16,Kitchen_Dining,0.933,0.9,0.05,Normal
2023-10-23,Kitchen_Dining,0.545,0.739,-0.161,Normal
2023-10-30,Kitchen_Dining,0.7,0.623,-0.117,Normal
2023-11-06,Kitchen_Dining,0.636,0.668,0.045,Normal
2023-11-13,Kitchen_Dining,0.846,0.741,0.073,Normal
2023-11-20,Kitchen_Dining,0.812,0.829,0.088,Normal
2023-11-27,Kitchen_Dining,0.875,0.844,0.014,Normal
2023-12-04,Kitchen_Dining,0.938,0.906,0.062,Normal
2023-12-11,Kitchen_Dining,0.769,0.853,-0.053,Normal
2023-12-18,Kitchen_Dining,0.714,0.742,-0.112,Normal
2023-12-25,Kitchen_Dining,0.571,0.643,-0.099,Normal
2024-01-01,Kitchen_Dining,0.588,0.58,-0.063,Normal
2024-01-08,Kitchen_Dining,0.917,0.752,0.173,Normal
2024-01-15,Kitchen_Dining,0.722,0.819,0.067,Normal
2024-01-22,Kitchen_Dining,0.7,0.711,-0.108,Normal
2024-01-29,Kitchen_Dining,0.842,0.771,0.06,Normal
2024-02-05,Kitchen_Dining,0.778,0.81,0.039,Normal
2024-02-12,Kitchen_Dining,0.737,0.757,-0.053,Normal
2024-02-19,Kitchen_Dining,1.0,0.868,0.111,Normal
2024-02-26,Kitchen_Dining,0.667,0.833,-0.035,Normal
2024-03-04,Kitchen_Dining,0.909,0.788,-0.045,Normal
2024-03-11,Kitchen_Dining,0.909,0.909,0.121,Normal
2024-03-18,Kitchen_Dining,0.75,0.83,-0.08,Normal
2024-03-25,Kitchen_Dining,0.938,0.844,0.014,Normal
2024-04-01,Kitchen_Dining,0.667,0.802,-0.042,Normal
2024-04-08,Kitchen_Dining,0.833,0.75,-0.052,Normal
2024-04-15,Kitchen_Dining,0.864,0.848,0.098,Normal
2024-04-22,Kitchen_Dining,0.909,0.886,0.038,Normal
2024-04-29,Kitchen_Dining,0.727,0.818,-0.068,Normal
2024-05-06,Kitchen_Dining,0.625,0.676,-0.142,Normal
2024-05-13,Kitchen_Dining,0.8,0.713,0.036,Normal
2024-05-20,Kitchen_Dining,1.0,0.9,0.188,Normal
2024-05-27,Kitchen_Dining,0.692,0.846,-0.054,Normal
2024-06-03,Kitchen_Dining,0.824,0.758,-0.088,Normal
2024-06-10,Kitchen_Dining,0.471,0.647,-0.111,Normal
2024-06-17,Kitchen_Dining,0.909,0.69,0.043,Normal
2024-06-24,Kitchen_Dining,0.867,0.888,0.198,Normal
2024-07-01,Kitchen_Dining,0.769,0.818,-0.07,Normal
2024-07-08,Kitchen_Dining,1.0,0.885,0.067,Normal
2024-07-15,Kitchen_Dining,0.583,0.792,-0.093,Normal
2024-07-22,Kitchen_Dining,0.727,0.655,-0.136,Normal
2024-07-29,Kitchen_Dining,0.769,0.748,0.093,Normal
2024-08-05,Kitchen_Dining,0.684,0.727,-0.022,Normal
2024-08-12,Kitchen_Dining,0.769,0.727,0.0,Normal
2024-08-19,Kitchen_Dining,0.941,0.855,0.128,Normal
2024-08-26,Kitchen_Dining,1.0,0.971,0.115,Normal
2024-09-02,Kitchen_Dining,0.941,0.971,0.0,Normal
2024-09-09,Kitchen_Dining,0.6,0.771,-0.2,Normal
2024-09-16,Kitchen_Dining,0.643,0.621,-0.149,Normal
2024-09-23,Kitchen_Dining,0.941,0.792,0.171,Normal
2024-09-30,Kitchen_Dining,0.842,0.892,0.1,Normal
2024-10-07,Kitchen_Dining,0.643,0.742,-0.149,Normal
2024-10-14,Kitchen_Dining,1.0,0.821,0.079,Normal
2024-10-21,Kitchen_Dining,0.722,0.861,0.04,Normal
2024-10-28,Kitchen_Dining,0.786,0.754,-0.107,Normal
2024-11-04,Kitchen_Dining,0.833,0.81,0.056,Normal
2024-11-11,Kitchen_Dining,0.688,0.76,-0.049,Normal
2024-11-18,Kitchen_Dining,0.684,0.686,-0.075,Normal
2024-11-25,Kitchen_Dining,0.923,0.804,0.118,Normal
2024-12-02,Kitchen_Dining,0.929,0.926,0.122,Normal
2024-12-09,Kitchen_Dining,0.8,0.864,-0.062,Normal
2024-12-16,Kitchen_Dining,0.818,0.809,-0.055,Normal
2024-12-23,Kitchen_Dining,0.636,0.727,-0.082,Normal
2024-12-30,Kitchen_Dining,0.333,0.485,-0.242,NEGATIVE SPIKE
2023-01-02,Laptops & Tablets,0.167,0.167,,Normal
2023-01-09,Laptops & Tablets,-0.333,-0.083,-0.25,NEGATIVE SPIKE
2023-01-16,Laptops & Tablets,-1.0,-0.667,-0.583,NEGATIVE SPIKE
2023-01-23,Laptops & Tablets,0.0,-0.5,0.167,Normal
2023-01-30,Laptops & Tablets,0.0,0.0,0.5,POSITIVE SPIKE
2023-02-06,Laptops & Tablets,0.5,0.25,0.25,POSITIVE SPIKE
2023-02-13,Laptops & Tablets,0.25,0.375,0.125,Normal
2023-02-20,Laptops & Tablets,0.667,0.458,0.083,Normal
2023-03-06,Laptops & Tablets,-0.333,0.167,-0.292,TREND SHIFT
2023-03-13,Laptops & Tablets,0.0,-0.167,-0.333,NEGATIVE SPIKE
2023-03-20,Laptops & Tablets,-0.333,-0.167,0.0,Normal
2023-03-27,Laptops & Tablets,0.333,0.0,0.167,Normal
2023-04-03,Laptops & Tablets,-0.333,0.0,0.0,Normal
2023-04-10,Laptops & Tablets,1.0,0.333,0.333,POSITIVE SPIKE
2023-04-17,Laptops & Tablets,0.5,0.75,0.417,POSITIVE SPIKE
2023-04-24,Laptops & Tablets,0.25,0.375,-0.375,TREND SHIFT
2023-05-01,Laptops & Tablets,0.333,0.292,-0.083,Normal
2023-05-08,Laptops & Tablets,0.0,0.167,-0.125,Normal
2023-05-15,Laptops & Tablets,-1.0,-0.5,-0.667,NEGATIVE SPIKE
2023-05-22,Laptops & Tablets,1.0,0.0,0.5,TREND SHIFT
2023-05-29,Laptops & Tablets,-0.333,0.333,0.333,POSITIVE SPIKE
2023-06-05,Laptops & Tablets,-0.125,-0.229,-0.562,TREND SHIFT
2023-06-12,Laptops & Tablets,0.0,-0.062,0.167,Normal
2023-06-19,Laptops & Tablets,0.75,0.375,0.438,POSITIVE SPIKE
2023-06-26,Laptops & Tablets,0.25,0.5,0.125,Normal
2023-07-03,Laptops & Tablets,0.75,0.5,0.0,Normal
2023-07-10,Laptops & Tablets,0.0,0.375,-0.125,Normal
2023-07-17,Laptops & Tablets,0.5,0.25,-0.125,Normal
2023-07-24,Laptops & Tablets,-0.333,0.083,-0.167,Normal
2023-07-31,Laptops & Tablets,1.0,0.333,0.25,TREND SHIFT
2023-08-07,Laptops & Tablets,0.8,0.9,0.567,POSITIVE SPIKE
2023-08-14,Laptops & Tablets,0.0,0.4,-0.5,TREND SHIFT
2023-08-21,Laptops & Tablets,0.25,0.125,-0.275,NEGATIVE SPIKE
2023-08-28,Laptops & Tablets,0.333,0.292,0.167,Normal
2023-09-04,Laptops & Tablets,1.0,0.667,0.375,POSITIVE SPIKE
2023-09-11,Laptops & Tablets,0.25,0.625,-0.042,Normal
2023-09-25,Laptops & Tablets,1.0,0.625,0.0,Normal
2023-10-02,Laptops & Tablets,-1.0,0.0,-0.625,NEGATIVE SPIKE
2023-10-09,Laptops & Tablets,0.0,-0.5,-0.5,NEGATIVE SPIKE
2023-10-23,Laptops & Tablets,0.5,0.25,0.75,TREND SHIFT
2023-10-30,Laptops & Tablets,0.0,0.25,0.0,Normal
2023-11-06,Laptops & Tablets,0.333,0.167,-0.083,Normal
2023-11-13,Laptops & Tablets,-0.333,0.0,-0.167,Normal
2023-11-20,Laptops & Tablets,0.333,0.0,0.0,Normal
2023-11-27,Laptops & Tablets,-0.5,-0.083,-0.083,Normal
2023-12-11,Laptops & Tablets,1.0,0.25,0.333,TREND SHIFT
2023-12-18,Laptops & Tablets,-0.5,0.25,0.0,Normal
2023-12-25,Laptops & Tablets,0.0,-0.25,-0.5,NEGATIVE SPIKE
2024-01-01,Laptops & Tablets,0.25,0.125,0.375,TREND SHIFT
2024-01-08,Laptops & Tablets,-0.5,-0.125,-0.25,TREND SHIFT
2024-01-15,Laptops & Tablets,0.0,-0.25,-0.125,Normal
2024-01-22,Laptops & Tablets,-0.5,-0.25,0.0,Normal
2024-01-29,Laptops & Tablets,0.333,-0.083,0.167,Normal
2024-02-05,Laptops & Tablets,0.333,0.333,0.417,POSITIVE SPIKE
2024-02-12,Laptops & Tablets,-0.25,0.042,-0.292,TREND SHIFT
2024-02-19,Laptops & Tablets,-1.0,-0.625,-0.667,NEGATIVE SPIKE
2024-02-26,Laptops & Tablets,-1.0,-1.0,-0.375,NEGATIVE SPIKE
2024-03-04,Laptops & Tablets,0.0,-0.5,0.5,TREND SHIFT
2024-03-11,Laptops & Tablets,-0.75,-0.375,0.125,Normal
2024-03-18,Laptops & Tablets,-1.0,-0.875,-0.5,TREND SHIFT
2024-03-25,Laptops & Tablets,-0.667,-0.833,0.042,Normal
2024-04-01,Laptops & Tablets,0.0,-0.333,0.5,POSITIVE SPIKE
2024-04-08,Laptops & Tablets,-1.0,-0.5,-0.167,Normal
2024-04-22,Laptops & Tablets,1.0,0.0,0.5,TREND SHIFT
2024-04-29,Laptops & Tablets,0.0,0.5,0.5,POSITIVE SPIKE
2024-05-06,Laptops & Tablets,-0.5,-0.25,-0.75,TREND SHIFT
2024-05-13,Laptops & Tablets,-1.0,-0.75,-0.5,NEGATIVE SPIKE
2024-05-20,Laptops & Tablets,0.0,-0.5,0.25,TREND SHIFT
2024-05-27,Laptops & Tablets,1.0,0.5,1.0,POSITIVE SPIKE
2024-06-03,Laptops & Tablets,0.0,0.5,0.0,Normal
2024-06-10,Laptops & Tablets,0.0,0.0,-0.5,NEGATIVE SPIKE
2024-06-17,Laptops & Tablets,-0.333,-0.167,-0.167,Normal
2024-06-24,Laptops & Tablets,1.0,0.333,0.5,TREND SHIFT
2024-07-01,Laptops & Tablets,-0.5,0.25,-0.083,Normal
2024-07-08,Laptops & Tablets,0.0,-0.25,-0.5,NEGATIVE SPIKE
2024-07-15,Laptops & Tablets,0.2,0.1,0.35,TREND SHIFT
2024-07-22,Laptops & Tablets,0.0,0.1,0.0,Normal
2024-07-29,Laptops & Tablets,0.0,0.0,-0.1,Normal
2024-08-05,Laptops & Tablets,-0.2,-0.1,-0.1,Normal
2024-08-12,Laptops & Tablets,-1.0,-0.6,-0.5,NEGATIVE SPIKE
2024-08-26,Laptops & Tablets,-0.333,-0.667,-0.067,Normal
2024-09-02,Laptops & Tablets,-0.571,-0.452,0.214,TREND SHIFT
2024-09-09,Laptops & Tablets,0.667,0.048,0.5,POSITIVE SPIKE
2024-09-23,Laptops & Tablets,0.8,0.733,0.686,POSITIVE SPIKE
2024-09-30,Laptops & Tablets,-0.333,0.233,-0.5,TREND SHIFT
2024-10-07,Laptops & Tablets,0.25,-0.042,-0.275,NEGATIVE SPIKE
2024-10-14,Laptops & Tablets,-0.667,-0.208,-0.167,Normal
2024-10-21,Laptops & Tablets,1.0,0.167,0.375,TREND SHIFT
2024-10-28,Laptops & Tablets,0.0,0.5,0.333,POSITIVE SPIKE
2024-11-04,Laptops & Tablets,0.0,0.0,-0.5,TREND SHIFT
2024-11-11,Laptops & Tablets,-0.5,-0.25,-0.25,NEGATIVE SPIKE
2024-11-18,Laptops & Tablets,1.0,0.25,0.5,TREND SHIFT
2024-11-25,Laptops & Tablets,0.0,0.5,0.25,POSITIVE SPIKE
2020-12-28,Mens_Clothing,0.4,0.4,,Normal
2021-01-04,Mens_Clothing,0.528,0.464,0.064,Normal
2021-01-11,Mens_Clothing,0.618,0.573,0.109,Normal
2021-01-18,Mens_Clothing,0.5,0.559,-0.014,Normal
2021-01-25,Mens_Clothing,0.37,0.435,-0.124,Normal
2021-02-01,Mens_Clothing,0.537,0.453,0.018,Normal
2021-02-08,Mens_Clothing,0.614,0.575,0.122,Normal
2021-02-15,Mens_Clothing,0.432,0.523,-0.052,Normal
2021-02-22,Mens_Clothing,0.571,0.502,-0.021,Normal
2021-03-01,Mens_Clothing,0.452,0.512,0.01,Normal
2021-03-08,Mens_Clothing,0.543,0.498,-0.014,Normal
2021-03-15,Mens_Clothing,0.66,0.602,0.104,Normal
2021-03-22,Mens_Clothing,0.689,0.674,0.073,Normal
2021-03-29,Mens_Clothing,0.5,0.594,-0.08,Normal
2021-04-05,Mens_Clothing,0.37,0.435,-0.159,Normal
2021-04-12,Mens_Clothing,0.608,0.489,0.054,Normal
2021-04-19,Mens_Clothing,0.692,0.65,0.161,Normal
2021-04-26,Mens_Clothing,0.606,0.649,-0.001,Normal
2021-05-03,Mens_Clothing,0.604,0.605,-0.044,Normal
2021-05-10,Mens_Clothing,0.562,0.583,-0.022,Normal
2021-05-17,Mens_Clothing,0.567,0.565,-0.019,Normal
2021-05-24,Mens_Clothing,0.594,0.58,0.016,Normal
2021-05-31,Mens_Clothing,0.649,0.621,0.041,Normal
2021-06-07,Mens_Clothing,0.433,0.541,-0.08,Normal
2021-06-14,Mens_Clothing,0.575,0.504,-0.037,Normal
2021-06-21,Mens_Clothing,0.553,0.564,0.06,Normal
2021-06-28,Mens_Clothing,0.467,0.51,-0.054,Normal
2021-07-05,Mens_Clothing,0.568,0.517,0.008,Normal
2021-07-12,Mens_Clothing,0.621,0.594,0.077,Normal
2021-07-19,Mens_Clothing,0.545,0.583,-0.011,Normal
2021-07-26,Mens_Clothing,0.448,0.497,-0.086,Normal
2021-08-02,Mens_Clothing,0.387,0.418,-0.079,Normal
2021-08-09,Mens_Clothing,0.323,0.355,-0.063,Normal
2021-08-16,Mens_Clothing,0.488,0.405,0.051,Normal
2021-08-23,Mens_Clothing,0.483,0.486,0.08,Normal
2021-08-30,Mens_Clothing,0.444,0.464,-0.022,Normal
2021-09-06,Mens_Clothing,0.607,0.526,0.062,Normal
2021-09-13,Mens_Clothing,0.5,0.554,0.028,Normal
2021-09-20,Mens_Clothing,0.568,0.534,-0.02,Normal
2021-09-27,Mens_Clothing,0.697,0.632,0.098,Normal
2021-10-04,Mens_Clothing,0.744,0.72,0.088,Normal
2021-10-11,Mens_Clothing,0.286,0.515,-0.206,TREND SHIFT
2021-10-18,Mens_Clothing,0.459,0.373,-0.142,Normal
2021-10-25,Mens_Clothing,0.718,0.589,0.216,TREND SHIFT
2021-11-01,Mens_Clothing,0.571,0.645,0.056,Normal
2021-11-08,Mens_Clothing,0.381,0.476,-0.168,Normal
2021-11-15,Mens_Clothing,0.475,0.428,-0.048,Normal
2021-11-22,Mens_Clothing,0.742,0.608,0.18,Normal
2021-11-29,Mens_Clothing,0.541,0.641,0.033,Normal
2021-12-06,Mens_Clothing,0.583,0.562,-0.079,Normal
2021-12-13,Mens_Clothing,0.432,0.508,-0.054,Normal
2021-12-20,Mens_Clothing,0.629,0.53,0.023,Normal
2021-12-27,Mens_Clothing,0.474,0.551,0.021,Normal
2022-01-03,Mens_Clothing,0.474,0.474,-0.077,Normal
2022-01-10,Mens_Clothing,0.55,0.512,0.038,Normal
2022-01-17,Mens_Clothing,0.5,0.525,0.013,Normal
2022-01-24,Mens_Clothing,0.781,0.641,0.116,Normal
2022-01-31,Mens_Clothing,0.632,0.706,0.066,Normal
2022-02-07,Mens_Clothing,0.545,0.589,-0.118,Normal
2022-02-14,Mens_Clothing,0.722,0.634,0.045,Normal
2022-02-21,Mens_Clothing,0.471,0.596,-0.037,Normal
2022-02-28,Mens_Clothing,0.514,0.492,-0.104,Normal
2022-03-07,Mens_Clothing,0.553,0.533,0.041,Normal
2022-03-14,Mens_Clothing,0.711,0.632,0.099,Normal
2022-03-21,Mens_Clothing,0.605,0.658,0.026,Normal
2022-03-28,Mens_Clothing,0.611,0.608,-0.05,Normal
2022-04-04,Mens_Clothing,0.429,0.52,-0.088,Normal
2022-04-11,Mens_Clothing,0.6,0.514,-0.006,Normal
2022-04-18,Mens_Clothing,0.323,0.461,-0.053,Normal
2022-04-25,Mens_Clothing,0.514,0.418,-0.043,Normal
2022-05-02,Mens_Clothing,0.571,0.542,0.124,Normal
2022-05-09,Mens_Clothing,0.52,0.546,0.003,Normal
2022-05-16,Mens_Clothing,0.438,0.479,-0.067,Normal
2022-05-23,Mens_Clothing,0.419,0.428,-0.05,Normal
2022-05-30,Mens_Clothing,0.737,0.578,0.15,Normal
2022-06-06,Mens_Clothing,0.229,0.483,-0.095,Normal
2022-06-13,Mens_Clothing,0.262,0.246,-0.237,NEGATIVE SPIKE
2022-06-20,Mens_Clothing,0.406,0.334,0.089,Normal
2022-06-27,Mens_Clothing,0.342,0.374,0.04,Normal
2022-07-04,Mens_Clothing,0.422,0.382,0.008,Normal
2022-07-11,Mens_Clothing,0.688,0.555,0.173,Normal
2022-07-18,Mens_Clothing,0.585,0.636,0.082,Normal
2022-07-25,Mens_Clothing,0.438,0.511,-0.125,Normal
2022-08-01,Mens_Clothing,0.56,0.499,-0.013,Normal
2022-08-08,Mens_Clothing,0.553,0.556,0.058,Normal
2022-08-15,Mens_Clothing,0.571,0.562,0.006,Normal
2022-08-22,Mens_Clothing,0.564,0.568,0.006,Normal
2022-08-29,Mens_Clothing,0.522,0.543,-0.025,Normal
2022-09-05,Mens_Clothing,0.654,0.588,0.045,Normal
2022-09-12,Mens_Clothing,0.512,0.583,-0.005,Normal
2022-09-19,Mens_Clothing,0.425,0.468,-0.114,Normal
2022-09-26,Mens_Clothing,0.528,0.476,0.008,Normal
2022-10-03,Mens_Clothing,0.735,0.632,0.155,Normal
2022-10-10,Mens_Clothing,0.484,0.61,-0.022,Normal
2022-10-17,Mens_Clothing,0.532,0.508,-0.102,Normal
2022-10-24,Mens_Clothing,0.553,0.542,0.034,Normal
2022-10-31,Mens_Clothing,0.676,0.614,0.072,Normal
2022-11-07,Mens_Clothing,0.667,0.671,0.057,Normal
2022-11-14,Mens_Clothing,0.605,0.636,-0.035,Normal
2022-11-21,Mens_Clothing,0.744,0.674,0.038,Normal
2022-11-28,Mens_Clothing,0.613,0.678,0.004,Normal
2022-12-05,Mens_Clothing,0.289,0.451,-0.227,TREND SHIFT
2022-12-12,Mens_Clothing,0.69,0.489,0.038,Normal
2022-12-19,Mens_Clothing,0.519,0.604,0.115,Normal
2022-12-26,Mens_Clothing,0.528,0.523,-0.081,Normal
2023-01-02,Mens_Clothing,0.5,0.514,-0.009,Normal
2023-01-09,Mens_Clothing,0.537,0.518,0.004,Normal
2023-01-16,Mens_Clothing,0.59,0.563,0.045,Normal
2023-01-23,Mens_Clothing,0.486,0.538,-0.025,Normal
2023-01-30,Mens_Clothing,0.55,0.518,-0.02,Normal
2023-02-06,Mens_Clothing,0.528,0.539,0.021,Normal
2023-02-13,Mens_Clothing,0.667,0.597,0.058,Normal
2023-02-20,Mens_Clothing,0.559,0.613,0.016,Normal
2023-02-27,Mens_Clothing,0.515,0.537,-0.076,Normal
2023-03-06,Mens_Clothing,0.429,0.472,-0.065,Normal
2023-03-13,Mens_Clothing,0.525,0.477,0.005,Normal
2023-03-20,Mens_Clothing,0.316,0.42,-0.056,Normal
2023-03-27,Mens_Clothing,0.553,0.434,0.014,Normal
2023-04-03,Mens_Clothing,0.792,0.672,0.238,POSITIVE SPIKE
2023-04-10,Mens_Clothing,0.459,0.626,-0.047,Normal
2023-04-17,Mens_Clothing,0.667,0.563,-0.062,Normal
2023-04-24,Mens_Clothing,0.532,0.599,0.036,Normal
2023-05-01,Mens_Clothing,0.771,0.652,0.052,Normal
2023-05-08,Mens_Clothing,0.5,0.636,-0.016,Normal
2023-05-15,Mens_Clothing,0.386,0.443,-0.193,Normal
2023-05-22,Mens_Clothing,0.441,0.414,-0.029,Normal
2023-05-29,Mens_Clothing,0.667,0.554,0.14,Normal
2023-06-05,Mens_Clothing,0.684,0.675,0.122,Normal
2023-06-12,Mens_Clothing,0.704,0.694,0.019,Normal
2023-06-19,Mens_Clothing,0.467,0.585,-0.109,Normal
2023-06-26,Mens_Clothing,0.571,0.519,-0.066,Normal
2023-07-03,Mens_Clothing,0.447,0.509,-0.01,Normal
2023-07-10,Mens_Clothing,0.677,0.562,0.053,Normal
2023-07-17,Mens_Clothing,0.657,0.667,0.105,Normal
2023-07-24,Mens_Clothing,0.567,0.612,-0.055,Normal
2023-07-31,Mens_Clothing,0.579,0.573,-0.039,Normal
2023-08-07,Mens_Clothing,0.407,0.493,-0.08,Normal
2023-08-14,Mens_Clothing,0.485,0.446,-0.047,Normal
2023-08-21,Mens_Clothing,0.647,0.566,0.12,Normal
2023-08-28,Mens_Clothing,0.471,0.559,-0.007,Normal
2023-09-04,Mens_Clothing,0.541,0.506,-0.053,Normal
2023-09-11,Mens_Clothing,0.545,0.543,0.037,Normal
2023-09-18,Mens_Clothing,0.7,0.623,0.08,Normal
2023-09-25,Mens_Clothing,0.395,0.548,-0.075,Normal
2023-10-02,Mens_Clothing,0.548,0.472,-0.076,Normal
2023-10-09,Mens_Clothing,0.611,0.58,0.108,Normal
2023-10-16,Mens_Clothing,0.667,0.639,0.059,Normal
2023-10-23,Mens_Clothing,0.346,0.506,-0.132,Normal
2023-10-30,Mens_Clothing,0.579,0.463,-0.044,Normal
2023-11-06,Mens_Clothing,0.379,0.479,0.017,Normal
2023-11-13,Mens_Clothing,0.58,0.48,0.001,Normal
2023-11-20,Mens_Clothing,0.761,0.67,0.191,Normal
2023-11-27,Mens_Clothing,0.475,0.618,-0.052,Normal
2023-12-04,Mens_Clothing,0.405,0.44,-0.178,Normal
2023-12-11,Mens_Clothing,0.545,0.475,0.035,Normal
2023-12-18,Mens_Clothing,0.667,0.606,0.131,Normal
2023-12-25,Mens_Clothing,0.541,0.604,-0.002,Normal
2024-01-01,Mens_Clothing,0.727,0.634,0.03,Normal
2024-01-08,Mens_Clothing,0.575,0.651,0.017,Normal
2024-01-15,Mens_Clothing,0.457,0.516,-0.135,Normal
2024-01-22,Mens_Clothing,0.627,0.542,0.026,Normal
2024-01-29,Mens_Clothing,0.583,0.605,0.063,Normal
2024-02-05,Mens_Clothing,0.558,0.571,-0.035,Normal
2024-02-12,Mens_Clothing,0.407,0.483,-0.088,Normal
2024-02-19,Mens_Clothing,0.581,0.494,0.011,Normal
2024-02-26,Mens_Clothing,0.595,0.588,0.094,Normal
2024-03-04,Mens_Clothing,0.353,0.474,-0.114,Normal
2024-03-11,Mens_Clothing,0.659,0.506,0.032,Normal
2024-03-18,Mens_Clothing,0.273,0.466,-0.04,Normal
2024-03-25,Mens_Clothing,0.595,0.434,-0.032,Normal
2024-04-01,Mens_Clothing,0.457,0.526,0.092,Normal
2024-04-08,Mens_Clothing,0.59,0.523,-0.003,Normal
2024-04-15,Mens_Clothing,0.316,0.453,-0.071,Normal
2024-04-22,Mens_Clothing,0.619,0.467,0.015,Normal
2024-04-29,Mens_Clothing,0.656,0.638,0.17,Normal
2024-05-06,Mens_Clothing,0.568,0.612,-0.025,Normal
2024-05-13,Mens_Clothing,0.656,0.612,0.0,Normal
2024-05-20,Mens_Clothing,0.714,0.685,0.073,Normal
2024-05-27,Mens_Clothing,0.694,0.704,0.019,Normal
2024-06-03,Mens_Clothing,0.324,0.509,-0.195,Normal
2024-06-10,Mens_Clothing,0.543,0.433,-0.076,Normal
2024-06-17,Mens_Clothing,0.353,0.448,0.015,Normal
2024-06-24,Mens_Clothing,0.645,0.499,0.051,Normal
2024-07-01,Mens_Clothing,0.485,0.565,0.066,Normal
2024-07-08,Mens_Clothing,0.389,0.437,-0.128,Normal
2024-07-15,Mens_Clothing,0.485,0.437,0.0,Normal
2024-07-22,Mens_Clothing,0.41,0.448,0.011,Normal
2024-07-29,Mens_Clothing,0.559,0.485,0.037,Normal
2024-08-05,Mens_Clothing,0.474,0.516,0.032,Normal
2024-08-12,Mens_Clothing,0.686,0.58,0.063,Normal
2024-08-19,Mens_Clothing,0.59,0.638,0.058,Normal
2024-08-26,Mens_Clothing,0.532,0.561,-0.077,Normal
2024-09-02,Mens_Clothing,0.468,0.5,-0.061,Normal
2024-09-09,Mens_Clothing,0.515,0.492,-0.008,Normal
2024-09-16,Mens_Clothing,0.558,0.537,0.045,Normal
2024-09-23,Mens_Clothing,0.514,0.536,-0.0,Normal
2024-09-30,Mens_Clothing,0.568,0.541,0.005,Normal
2024-10-07,Mens_Clothing,0.568,0.568,0.027,Normal
2024-10-14,Mens_Clothing,0.488,0.528,-0.04,Normal
2024-10-21,Mens_Clothing,0.676,0.582,0.054,Normal
2024-10-28,Mens_Clothing,0.424,0.55,-0.032,Normal
2024-11-04,Mens_Clothing,0.478,0.451,-0.099,Normal
2024-11-11,Mens_Clothing,0.5,0.489,0.038,Normal
2024-11-18,Mens_Clothing,0.3,0.4,-0.089,Normal
2024-11-25,Mens_Clothing,0.481,0.391,-0.009,Normal
2024-12-02,Mens_Clothing,0.771,0.626,0.236,TREND SHIFT
2024-12-09,Mens_Clothing,0.471,0.621,-0.005,Normal
2024-12-16,Mens_Clothing,0.78,0.626,0.005,Normal
2024-12-23,Mens_Clothing,0.581,0.681,0.055,Normal
2024-12-30,Mens_Clothing,0.6,0.59,-0.09,Normal
2023-01-02,Mobile Accessories,-0.5,-0.5,,Normal
2023-01-09,Mobile Accessories,-1.0,-0.75,-0.25,NEGATIVE SPIKE
2023-01-16,Mobile Accessories,-1.0,-1.0,-0.25,NEGATIVE SPIKE
2023-01-23,Mobile Accessories,0.333,-0.333,0.667,TREND SHIFT
2023-01-30,Mobile Accessories,-0.5,-0.083,0.25,POSITIVE SPIKE
2023-02-06,Mobile Accessories,0.0,-0.25,-0.167,Normal
2023-02-13,Mobile Accessories,-0.25,-0.125,0.125,Normal
2023-02-20,Mobile Accessories,0.75,0.25,0.375,POSITIVE SPIKE
2023-02-27,Mobile Accessories,0.0,0.375,0.125,Normal
2023-03-06,Mobile Accessories,-0.333,-0.167,-0.542,TREND SHIFT
2023-03-13,Mobile Accessories,0.0,-0.167,0.0,Normal
2023-03-20,Mobile Accessories,0.0,0.0,0.167,Normal
2023-03-27,Mobile Accessories,-0.2,-0.1,-0.1,Normal
2023-04-03,Mobile Accessories,0.0,-0.1,0.0,Normal
2023-04-10,Mobile Accessories,0.333,0.167,0.267,POSITIVE SPIKE
2023-04-17,Mobile Accessories,-1.0,-0.333,-0.5,TREND SHIFT
2023-04-24,Mobile Accessories,1.0,0.0,0.333,TREND SHIFT
2023-05-01,Mobile Accessories,-0.2,0.4,0.4,POSITIVE SPIKE
2023-05-08,Mobile Accessories,0.0,-0.1,-0.5,TREND SHIFT
2023-05-15,Mobile Accessories,0.0,0.0,0.1,Normal
2023-05-22,Mobile Accessories,1.0,0.5,0.5,POSITIVE SPIKE
2023-05-29,Mobile Accessories,0.667,0.833,0.333,POSITIVE SPIKE
2023-06-05,Mobile Accessories,0.0,0.333,-0.5,TREND SHIFT
